Tornado_ID,Year,Date,Time,Timezone,State,Magnitude,Injuries,Fatalities,Start_Lat,Start_Long,End_Lat,End_Long,Length,Width
265,1990,5/3/1990,14:32:00,3,TX,1,0,0,31.62,-94.65,0.0,0.0,0.2,10
266,1990,5/4/1990,12:30:00,3,OH,1,0,0,39.45,-84.58,0.0,0.0,1.2,50
267,1990,5/4/1990,14:45:00,3,SC,0,0,0,34.45,-82.03,0.0,0.0,0.1,20
268,1990,5/4/1990,15:22:00,3,VA,2,10,2,38.1,-79.33,0.0,0.0,7.0,27
269,1990,5/4/1990,16:40:00,3,IN,0,0,0,39.5,-85.07,0.0,0.0,0.1,20
271,1990,5/4/1990,17:45:00,3,VA,3,0,0,37.32,-77.82,37.23,-77.42,8.0,500
270,1990,5/4/1990,17:50:00,3,OH,2,5,1,39.5,-84.38,0.0,0.0,0.2,150
273,1990,5/5/1990,12:45:00,3,NC,1,0,0,34.0,-78.35,0.0,0.0,1.0,300
272,1990,5/5/1990,13:30:00,3,KS,0,0,0,38.83,-95.63,38.87,-95.57,3.0,20
274,1990,5/9/1990,17:55:00,3,MO,0,0,0,36.58,-90.73,0.0,0.0,0.2,50
275,1990,5/9/1990,19:30:00,3,IL,2,0,0,39.5,-89.77,0.0,0.0,0.2,50
276,1990,5/9/1990,19:30:00,3,IL,2,0,0,38.1,-88.62,0.0,0.0,0.5,50
277,1990,5/9/1990,19:40:00,3,IL,1,0,0,40.1,-88.2,0.0,0.0,0.5,50
278,1990,5/10/1990,8:32:00,3,FL,0,0,0,26.63,-81.85,0.0,0.0,0.2,10
279,1990,5/10/1990,8:35:00,3,FL,0,0,0,26.6,-81.97,0.0,0.0,0.2,10
280,1990,5/10/1990,10:00:00,3,FL,0,0,0,26.6,-81.97,0.0,0.0,0.2,10
281,1990,5/10/1990,13:15:00,3,FL,0,0,0,25.77,-80.38,0.0,0.0,0.2,10
282,1990,5/10/1990,14:18:00,3,VA,1,0,0,37.65,-76.45,37.65,-76.35,4.1,200
283,1990,5/10/1990,17:00:00,3,MD,1,0,0,38.33,-75.62,0.0,0.0,0.1,23
284,1990,5/10/1990,17:00:00,3,NJ,0,0,0,39.43,-75.13,0.0,0.0,0.2,100
285,1990,5/10/1990,17:10:00,3,NJ,2,0,0,39.48,-75.03,0.0,0.0,0.5,200
286,1990,5/10/1990,17:15:00,3,MD,0,0,0,38.37,-75.55,0.0,0.0,0.1,100
287,1990,5/10/1990,17:19:00,3,MD,1,2,0,38.38,-75.35,0.0,0.0,0.1,23
288,1990,5/11/1990,17:02:00,3,KS,0,0,0,38.48,-101.07,0.0,0.0,0.1,10
289,1990,5/11/1990,18:00:00,3,KS,0,0,0,38.48,-101.07,0.0,0.0,2.0,10
290,1990,5/11/1990,19:45:00,3,KS,0,0,0,37.93,-100.72,0.0,0.0,0.2,50
291,1990,5/12/1990,1:30:00,3,TX,1,0,0,32.03,-94.27,0.0,0.0,1.5,150
292,1990,5/12/1990,2:01:00,3,LA,1,0,0,32.1,-93.95,32.15,-93.9,4.0,123
293,1990,5/12/1990,6:45:00,3,TX,1,0,0,31.38,-94.42,0.0,0.0,0.2,10
294,1990,5/12/1990,7:30:00,3,TX,1,0,0,31.4,-94.25,0.0,0.0,0.2,10
295,1990,5/12/1990,8:30:00,3,LA,1,0,0,31.45,-93.47,0.0,0.0,2.0,123
296,1990,5/12/1990,9:00:00,3,LA,1,0,0,31.42,-93.2,0.0,0.0,0.3,30
297,1990,5/12/1990,15:20:00,3,MO,2,0,0,37.07,-92.65,37.08,-92.33,18.0,100
299,1990,5/12/1990,16:45:00,3,IL,1,0,0,38.97,-89.65,38.97,-89.55,6.0,100
298,1990,5/12/1990,16:53:00,3,WY,0,0,0,42.18,-104.57,0.0,0.0,0.1,40
300,1990,5/12/1990,17:05:00,3,IL,2,0,0,39.07,-89.62,0.0,0.0,0.2,100
301,1990,5/12/1990,17:30:00,3,MS,2,4,0,31.27,-91.4,31.3,-91.08,19.0,100
306,1990,5/13/1990,11:30:00,3,MD,1,0,0,39.47,-77.57,0.0,0.0,0.5,33
303,1990,5/13/1990,12:22:00,3,NC,0,0,0,36.37,-77.17,0.0,0.0,0.2,30
302,1990,5/13/1990,13:18:00,3,NE,0,0,0,41.53,-103.28,0.0,0.0,0.1,10
304,1990,5/13/1990,13:23:00,3,NE,0,0,0,41.53,-103.28,0.0,0.0,0.1,10
305,1990,5/13/1990,13:23:00,3,NE,0,0,0,41.67,-102.98,0.0,0.0,0.1,10
307,1990,5/13/1990,14:20:00,3,NE,0,0,0,41.58,-102.33,0.0,0.0,0.1,10
313,1990,5/13/1990,14:30:00,3,MD,0,0,0,39.3,-76.0,0.0,0.0,0.1,13
308,1990,5/13/1990,15:00:00,3,NE,0,0,0,41.35,-102.98,0.0,0.0,0.1,10
310,1990,5/13/1990,15:55:00,3,NE,0,0,0,41.22,-102.3,0.0,0.0,0.1,10
315,1990,5/13/1990,16:10:00,3,PA,1,0,0,40.17,-76.85,0.0,0.0,2.0,40
309,1990,5/13/1990,16:20:00,3,WY,0,0,0,43.23,-105.33,0.0,0.0,0.5,50
316,1990,5/13/1990,16:45:00,3,PA,0,0,0,40.15,-76.63,40.12,-76.55,4.0,73
314,1990,5/13/1990,16:50:00,3,NE,0,0,0,42.98,-103.87,0.0,0.0,0.1,10
311,1990,5/13/1990,17:12:00,3,CO,0,0,0,40.98,-102.52,0.0,0.0,0.2,20
312,1990,5/13/1990,17:25:00,3,WY,0,0,0,42.93,-104.38,0.0,0.0,0.5,50
317,1990,5/13/1990,18:27:00,3,KS,0,0,0,39.9,-101.72,39.85,-101.48,13.0,10
318,1990,5/14/1990,16:30:00,3,TX,1,0,0,33.68,-100.4,0.0,0.0,2.0,150
319,1990,5/14/1990,16:45:00,3,TX,2,2,0,32.93,-100.02,0.0,0.0,2.0,100
320,1990,5/14/1990,17:08:00,3,TX,2,2,0,32.88,-100.0,0.0,0.0,0.2,10
321,1990,5/14/1990,17:20:00,3,TX,1,0,0,32.85,-99.9,0.0,0.0,0.2,10
322,1990,5/14/1990,17:30:00,3,TX,2,3,0,32.83,-100.0,0.0,0.0,0.2,10
323,1990,5/14/1990,17:48:00,3,TX,3,2,0,32.88,-99.88,0.0,0.0,0.2,10
324,1990,5/14/1990,18:10:00,3,TX,1,0,0,33.42,-99.97,33.42,-99.82,7.0,50
325,1990,5/14/1990,18:47:00,3,TX,1,0,0,32.77,-99.68,0.0,0.0,0.2,10
326,1990,5/14/1990,19:30:00,3,TX,1,0,0,32.6,-99.77,0.0,0.0,0.2,10
327,1990,5/14/1990,20:20:00,3,KS,0,0,0,37.28,-97.27,0.0,0.0,1.0,27
328,1990,5/14/1990,20:21:00,3,KS,0,0,0,37.25,-97.17,0.0,0.0,1.0,27
329,1990,5/14/1990,20:33:00,3,KS,0,0,0,37.27,-97.2,0.0,0.0,0.5,27
330,1990,5/14/1990,20:48:00,3,KS,0,0,0,37.0,-96.18,0.0,0.0,0.5,27
331,1990,5/14/1990,21:10:00,3,KS,0,0,0,37.0,-96.02,0.0,0.0,1.0,27
332,1990,5/14/1990,21:15:00,3,KS,0,0,0,37.03,-95.95,0.0,0.0,0.1,20
333,1990,5/14/1990,21:30:00,3,KS,0,0,0,37.08,-96.02,37.13,-95.93,5.0,27
334,1990,5/14/1990,21:45:00,3,KS,1,0,0,37.03,-95.73,37.08,-95.62,7.0,50
335,1990,5/15/1990,12:39:00,3,MO,0,0,0,38.95,-92.08,0.0,0.0,0.2,50
336,1990,5/15/1990,15:30:00,3,FL,0,0,0,26.43,-81.47,0.0,0.0,0.2,10
337,1990,5/15/1990,16:50:00,3,OK,1,0,0,35.88,-98.22,0.0,0.0,0.1,20
338,1990,5/15/1990,17:05:00,3,OK,1,0,0,35.48,-98.27,35.53,-98.18,5.0,50
340,1990,5/15/1990,17:40:00,3,CO,1,0,0,40.45,-102.72,0.0,0.0,0.7,50
339,1990,5/15/1990,18:20:00,3,CO,0,0,0,40.5,-102.83,0.0,0.0,0.2,23
341,1990,5/15/1990,18:41:00,3,OK,3,12,1,36.12,-97.15,36.17,-97.05,7.0,440
342,1990,5/15/1990,19:30:00,3,KS,0,0,0,38.27,-96.82,0.0,0.0,1.0,10
343,1990,5/15/1990,19:30:00,3,KS,0,0,0,38.18,-96.72,0.0,0.0,1.0,10
344,1990,5/15/1990,19:30:00,3,KS,0,0,0,38.48,-96.68,38.55,-96.6,5.0,27
345,1990,5/15/1990,19:43:00,3,IL,0,0,0,39.8,-88.35,0.0,0.0,0.1,30
346,1990,5/15/1990,20:00:00,3,KS,0,0,0,38.02,-97.67,0.0,0.0,2.0,27
347,1990,5/15/1990,20:35:00,3,KS,1,0,0,38.0,-97.28,38.03,-96.8,20.0,50
348,1990,5/15/1990,20:45:00,3,OK,1,0,0,35.95,-96.25,0.0,0.0,1.0,73
349,1990,5/15/1990,21:10:00,3,OK,0,0,0,35.9,-95.93,0.0,0.0,0.1,20
350,1990,5/15/1990,22:30:00,3,OK,2,8,0,36.43,-95.55,36.43,-95.48,4.0,73
351,1990,5/15/1990,22:40:00,3,OK,2,0,0,36.43,-95.42,36.43,-95.25,8.0,123
352,1990,5/16/1990,1:00:00,3,IL,1,0,0,39.07,-88.75,39.12,-88.53,10.0,100
353,1990,5/16/1990,1:56:00,3,IL,0,0,0,39.13,-89.93,0.0,0.0,0.1,50
355,1990,5/16/1990,13:45:00,3,OH,1,0,0,38.88,-83.22,0.0,0.0,2.5,100
354,1990,5/16/1990,14:20:00,3,MO,0,0,0,38.17,-93.38,0.0,0.0,0.2,50
356,1990,5/16/1990,14:50:00,3,MO,1,0,0,38.2,-92.7,0.0,0.0,1.0,73
357,1990,5/16/1990,14:50:00,3,TX,2,0,0,33.13,-94.75,0.0,0.0,0.2,10
358,1990,5/16/1990,14:50:00,3,TX,1,0,0,33.27,-94.42,0.0,0.0,0.2,10
359,1990,5/16/1990,15:00:00,3,TX,2,0,0,33.33,-94.35,0.0,0.0,0.2,10
360,1990,5/16/1990,15:10:00,3,TX,2,0,0,33.27,-94.38,0.0,0.0,0.2,10
361,1990,5/16/1990,15:25:00,3,TX,1,0,0,33.35,-94.15,0.0,0.0,0.2,10
362,1990,5/16/1990,15:35:00,3,TX,2,0,0,33.42,-94.08,0.0,0.0,0.2,10
363,1990,5/16/1990,16:59:00,3,AR,2,0,0,33.17,-93.42,33.05,-93.03,26.5,77
364,1990,5/16/1990,17:40:00,3,AR,0,0,0,35.07,-94.23,0.0,0.0,0.8,50
365,1990,5/16/1990,18:40:00,3,AR,2,1,1,36.45,-90.58,36.5,-90.38,15.0,77
366,1990,5/16/1990,18:45:00,3,LA,1,0,0,32.98,-92.6,0.0,0.0,0.2,23
367,1990,5/16/1990,18:49:00,3,AR,0,0,0,33.07,-92.68,33.03,-92.68,3.0,77
368,1990,5/16/1990,19:00:00,3,IL,1,0,0,38.17,-88.3,38.07,-88.25,10.0,50
369,1990,5/16/1990,19:30:00,3,TX,1,0,0,33.37,-95.1,0.0,0.0,0.2,10
370,1990,5/16/1990,20:00:00,3,TX,1,0,0,33.17,-95.12,0.0,0.0,0.2,10
371,1990,5/17/1990,13:12:00,3,NY,0,1,0,42.83,-74.9,0.0,0.0,0.5,13
372,1990,5/17/1990,16:10:00,3,AL,0,0,0,30.37,-87.82,0.0,0.0,0.5,10
373,1990,5/17/1990,19:20:00,3,MO,2,0,0,36.6,-90.27,36.63,-90.22,3.0,50
374,1990,5/18/1990,11:10:00,3,MA,0,0,0,42.08,-71.4,0.0,0.0,0.2,10
375,1990,5/18/1990,11:26:00,3,MA,0,0,0,42.15,-71.13,0.0,0.0,0.2,10
376,1990,5/18/1990,15:25:00,3,TX,2,0,0,31.65,-97.13,0.0,0.0,0.2,10
377,1990,5/18/1990,15:45:00,3,NE,0,0,0,42.78,-104.0,0.0,0.0,0.1,10
378,1990,5/18/1990,16:30:00,3,NE,0,0,0,41.08,-100.87,0.0,0.0,0.1,23
379,1990,5/18/1990,16:46:00,3,NE,0,0,0,41.68,-103.1,0.0,0.0,0.1,10
381,1990,5/18/1990,17:25:00,3,TX,0,0,0,30.42,-97.68,0.0,0.0,0.2,10
382,1990,5/18/1990,17:28:00,3,NE,1,1,0,41.07,-101.13,41.12,-100.93,5.0,50
383,1990,5/18/1990,17:30:00,3,KS,0,0,0,39.83,-100.78,39.88,-100.78,3.0,10
384,1990,5/18/1990,17:42:00,3,NE,0,0,0,42.47,-102.45,0.0,0.0,0.1,10
385,1990,5/18/1990,17:47:00,3,NE,2,0,0,41.03,-100.93,41.33,-101.02,20.0,73
386,1990,5/18/1990,17:50:00,3,KS,1,0,0,39.97,-100.7,0.0,0.0,3.0,50
387,1990,5/18/1990,18:00:00,3,NE,0,0,0,42.9,-102.45,0.0,0.0,0.1,10
380,1990,5/18/1990,18:10:00,3,WY,0,0,0,42.18,-104.57,0.0,0.0,1.0,30
388,1990,5/18/1990,18:45:00,3,NE,1,0,0,40.18,-100.38,0.0,0.0,1.0,23
389,1990,5/18/1990,19:08:00,3,NE,1,0,0,40.12,-100.52,0.0,0.0,2.0,50
390,1990,5/18/1990,19:10:00,3,NE,1,0,0,40.23,-100.0,0.0,0.0,1.0,100
391,1990,5/18/1990,19:15:00,3,NE,1,0,0,41.17,-101.32,0.0,0.0,1.0,50
392,1990,5/18/1990,20:00:00,3,NE,0,0,0,40.05,-100.4,0.0,0.0,0.1,23
393,1990,5/19/1990,13:35:00,3,AL,0,0,0,30.38,-88.22,0.0,0.0,0.5,10
394,1990,5/19/1990,14:15:00,3,IA,1,0,0,42.55,-92.32,0.0,0.0,0.3,40
395,1990,5/19/1990,15:22:00,3,AR,0,0,0,34.95,-92.25,0.0,0.0,0.5,50
396,1990,5/19/1990,17:50:00,3,AR,0,1,0,34.18,-93.73,34.25,-93.63,6.0,77
397,1990,5/19/1990,18:22:00,3,AR,0,0,0,33.9,-93.77,0.0,0.0,0.5,50
398,1990,5/19/1990,19:10:00,3,AR,0,0,0,35.37,-92.57,0.0,0.0,0.8,50
399,1990,5/20/1990,1:30:00,3,AR,0,0,0,34.03,-94.33,0.0,0.0,0.5,50
400,1990,5/20/1990,7:56:00,3,MS,1,2,0,34.18,-89.03,0.0,0.0,1.0,30
401,1990,5/20/1990,10:10:00,3,TX,1,0,0,31.52,-97.2,0.0,0.0,0.2,10
402,1990,5/20/1990,13:50:00,3,WY,0,0,0,44.1,-105.07,0.0,0.0,0.1,40
403,1990,5/20/1990,13:55:00,3,WY,0,0,0,41.13,-104.88,0.0,0.0,0.1,40
404,1990,5/20/1990,14:45:00,3,TN,1,0,0,35.38,-87.28,0.0,0.0,1.5,40
405,1990,5/20/1990,20:00:00,3,KS,0,0,0,37.07,-95.3,0.0,0.0,0.3,27
406,1990,5/20/1990,21:20:00,3,MO,2,9,0,37.12,-93.2,37.13,-92.95,12.0,100
407,1990,5/20/1990,21:50:00,3,MO,0,3,0,37.13,-93.0,0.0,0.0,0.2,50
408,1990,5/20/1990,22:06:00,3,MO,0,0,0,36.98,-93.28,0.0,0.0,0.2,50
409,1990,5/21/1990,13:00:00,3,GA,1,0,0,31.78,-83.98,31.82,-83.95,3.0,300
410,1990,5/21/1990,14:30:00,3,GA,1,0,0,31.77,-84.45,0.0,0.0,1.0,73
411,1990,5/21/1990,15:15:00,3,KY,1,0,0,37.75,-84.77,0.0,0.0,0.5,50
412,1990,5/21/1990,15:45:00,3,KY,2,1,0,37.75,-84.3,0.0,0.0,0.5,50
413,1990,5/21/1990,16:15:00,3,KY,0,0,0,37.87,-83.98,0.0,0.0,0.5,23
414,1990,5/22/1990,11:05:00,3,TX,0,0,0,28.45,-96.45,0.0,0.0,1.5,10
415,1990,5/23/1990,16:55:00,3,WY,0,0,0,41.08,-104.18,0.0,0.0,0.1,40
419,1990,5/24/1990,15:00:00,6,MT,1,0,0,45.1,-108.72,0.0,0.0,0.2,10
416,1990,5/24/1990,15:10:00,3,WY,0,0,0,42.12,-105.05,0.0,0.0,0.1,40
417,1990,5/24/1990,15:45:00,3,WY,1,0,0,41.42,-104.97,0.0,0.0,0.5,50
418,1990,5/24/1990,15:55:00,3,WY,1,0,0,41.63,-104.82,0.0,0.0,1.0,50
422,1990,5/24/1990,16:00:00,6,MT,1,0,0,45.95,-108.4,0.0,0.0,0.2,10
423,1990,5/24/1990,16:00:00,3,KS,0,0,0,38.38,-99.18,38.45,-99.07,18.0,10
424,1990,5/24/1990,16:03:00,3,KS,0,0,0,38.45,-99.0,38.5,-98.95,5.0,10
420,1990,5/24/1990,16:05:00,3,WY,1,0,0,41.77,-104.58,0.0,0.0,1.0,50
421,1990,5/24/1990,16:10:00,3,WY,1,0,0,41.47,-104.82,0.0,0.0,1.0,50
425,1990,5/24/1990,16:10:00,3,KS,3,6,0,38.45,-98.55,38.63,-98.12,26.0,1320
427,1990,5/24/1990,16:50:00,3,KS,3,0,0,38.5,-98.18,38.5,-97.03,60.0,400
426,1990,5/24/1990,17:17:00,3,SD,0,0,0,44.22,-103.02,0.0,0.0,0.5,20
430,1990,5/24/1990,17:35:00,3,WY,1,0,0,43.72,-105.6,0.0,0.0,2.0,100
431,1990,5/24/1990,17:45:00,3,WY,1,0,0,41.42,-104.17,0.0,0.0,0.5,50
432,1990,5/24/1990,17:50:00,3,WY,0,0,0,43.83,-105.3,0.0,0.0,0.5,40
428,1990,5/24/1990,17:55:00,3,WY,2,0,0,41.43,-104.42,41.48,-104.35,5.0,400
429,1990,5/24/1990,18:10:00,3,WY,1,0,0,41.5,-104.35,0.0,0.0,1.0,150
433,1990,5/24/1990,18:33:00,6,MT,1,0,0,45.75,-105.17,0.0,0.0,0.2,10
434,1990,5/24/1990,18:36:00,3,WY,0,0,0,43.72,-105.93,0.0,0.0,1.0,50
435,1990,5/24/1990,18:55:00,3,WY,0,0,0,41.2,-104.25,0.0,0.0,0.2,40
436,1990,5/24/1990,18:58:00,3,WY,0,0,0,41.23,-104.37,0.0,0.0,0.3,40
437,1990,5/24/1990,19:10:00,3,WY,0,0,0,41.17,-104.33,0.0,0.0,0.3,40
438,1990,5/24/1990,19:15:00,3,WY,0,0,0,41.25,-104.07,0.0,0.0,0.3,40
439,1990,5/24/1990,19:30:00,3,WY,0,0,0,41.12,-104.07,0.0,0.0,0.3,40
440,1990,5/25/1990,18:20:00,3,KS,0,0,0,37.82,-95.4,37.85,-95.37,3.0,27
441,1990,5/25/1990,20:00:00,3,MO,0,0,0,38.27,-93.15,0.0,0.0,0.2,50
442,1990,5/25/1990,21:45:00,3,KS,1,0,0,37.3,-98.3,37.33,-98.1,10.0,50
443,1990,5/25/1990,23:00:00,3,KS,0,0,0,37.82,-95.45,37.88,-95.43,4.0,27
444,1990,5/26/1990,14:30:00,3,WV,2,0,0,38.15,-81.22,0.0,0.0,0.5,250
445,1990,5/26/1990,18:51:00,3,OK,0,0,0,35.63,-98.0,0.0,0.0,0.1,23
446,1990,5/26/1990,19:00:00,3,OK,3,0,0,35.47,-98.33,35.42,-98.33,3.0,200
447,1990,5/26/1990,19:55:00,3,OK,2,0,0,35.32,-98.3,0.0,0.0,2.0,200
448,1990,5/27/1990,13:30:00,3,NE,0,0,0,42.25,-102.97,0.0,0.0,2.0,200
449,1990,5/27/1990,13:35:00,3,NE,0,0,0,42.28,-103.12,0.0,0.0,0.5,13
450,1990,5/27/1990,13:45:00,3,NE,0,0,0,42.25,-103.17,0.0,0.0,0.5,13
451,1990,5/27/1990,14:00:00,3,NE,0,0,0,42.2,-103.07,0.0,0.0,0.5,13
452,1990,5/27/1990,14:30:00,3,TN,0,0,0,36.08,-88.92,0.0,0.0,0.8,17
453,1990,5/27/1990,16:30:00,3,TX,1,0,0,33.57,-98.2,0.0,0.0,0.2,10
454,1990,5/27/1990,16:35:00,3,TX,1,0,0,33.65,-98.27,0.0,0.0,2.0,50
455,1990,5/27/1990,17:00:00,3,LA,0,0,0,30.23,-93.37,0.0,0.0,0.2,20
456,1990,5/27/1990,18:15:00,3,LA,1,0,0,29.95,-90.0,0.0,0.0,0.2,20
457,1990,5/28/1990,10:44:00,3,LA,0,0,0,29.37,-90.6,0.0,0.0,0.2,23
458,1990,5/28/1990,11:43:00,3,KY,1,0,0,38.15,-83.55,0.0,0.0,0.5,23
459,1990,5/28/1990,11:50:00,3,GA,0,0,0,33.78,-84.55,0.0,0.0,0.2,50
460,1990,5/29/1990,2:33:00,3,NC,1,1,0,35.23,-75.63,0.0,0.0,0.5,50
461,1990,5/29/1990,10:20:00,3,NM,0,0,0,34.47,-104.03,0.0,0.0,0.2,10
463,1990,5/29/1990,12:33:00,3,TX,0,0,0,34.23,-102.52,0.0,0.0,1.5,60
465,1990,5/29/1990,13:00:00,3,TX,2,0,0,34.07,-102.43,0.0,0.0,2.4,150
462,1990,5/29/1990,13:31:00,3,CO,0,0,0,39.73,-104.93,0.0,0.0,0.8,20
464,1990,5/29/1990,13:35:00,3,CO,1,0,0,39.9,-104.97,0.0,0.0,1.1,50
466,1990,5/29/1990,14:39:00,3,TX,0,0,0,33.18,-101.58,0.0,0.0,0.7,40
467,1990,5/29/1990,17:37:00,3,TX,0,0,0,33.23,-100.23,0.0,0.0,0.6,40
468,1990,5/29/1990,23:15:00,3,TX,1,0,0,33.2,-97.65,0.0,0.0,0.2,10
469,1990,5/30/1990,12:15:00,3,FL,0,0,0,26.13,-80.23,0.0,0.0,0.2,10
470,1990,5/30/1990,17:09:00,3,TX,1,0,0,32.25,-95.35,0.0,0.0,0.2,10
471,1990,5/30/1990,17:13:00,3,TX,1,0,0,32.3,-95.35,0.0,0.0,0.2,10
472,1990,5/30/1990,17:30:00,3,TX,2,0,0,32.9,-94.48,0.0,0.0,0.2,10
473,1990,5/30/1990,17:55:00,3,TX,2,0,0,32.98,-94.25,0.0,0.0,0.2,10
474,1990,5/30/1990,18:00:00,3,LA,1,0,0,32.77,-93.97,0.0,0.0,0.2,23
475,1990,5/30/1990,18:00:00,3,TX,2,0,0,32.47,-94.43,0.0,0.0,0.2,10
476,1990,5/30/1990,18:05:00,3,TX,2,0,0,32.48,-94.08,0.0,0.0,0.2,10
477,1990,5/30/1990,18:13:00,3,TX,2,0,0,32.75,-94.18,0.0,0.0,2.0,100
478,1990,5/30/1990,18:15:00,3,TX,2,0,0,32.25,-94.97,0.0,0.0,1.5,100
479,1990,5/30/1990,18:20:00,3,LA,1,0,0,32.38,-93.87,0.0,0.0,0.2,23
480,1990,5/30/1990,18:25:00,3,LA,1,0,0,32.7,-93.77,0.0,0.0,0.2,23
481,1990,5/30/1990,18:35:00,3,LA,1,0,0,32.78,-93.73,0.0,0.0,0.2,23
482,1990,5/30/1990,18:41:00,3,TX,2,0,0,32.25,-94.92,0.0,0.0,0.2,10
483,1990,5/30/1990,18:50:00,3,TX,2,0,0,32.3,-94.17,0.0,0.0,0.2,10
484,1990,5/30/1990,19:10:00,3,LA,1,0,0,32.68,-93.72,0.0,0.0,0.2,23
485,1990,5/30/1990,19:10:00,3,LA,1,0,0,32.3,-93.82,0.0,0.0,0.2,23
486,1990,5/30/1990,19:20:00,3,TX,2,0,0,32.15,-94.33,0.0,0.0,0.2,10
487,1990,5/30/1990,19:35:00,3,TX,2,0,0,32.28,-94.53,0.0,0.0,0.2,10
488,1990,5/30/1990,19:50:00,3,TX,2,0,0,32.75,-94.18,0.0,0.0,0.2,10
489,1990,5/30/1990,19:50:00,3,TX,2,0,0,32.77,-94.07,0.0,0.0,0.2,10
490,1990,5/31/1990,15:30:00,3,TX,1,0,0,36.07,-100.97,36.13,-100.8,7.0,177
491,1990,5/31/1990,16:09:00,3,TX,0,0,0,36.07,-100.8,0.0,0.0,1.2,50
492,1990,5/31/1990,16:50:00,3,LA,0,0,0,30.0,-91.53,0.0,0.0,0.2,20
493,1990,5/31/1990,17:41:00,3,TX,3,0,0,36.17,-101.05,36.2,-100.8,14.0,1407
494,1990,5/31/1990,17:45:00,3,TX,0,0,0,36.15,-101.2,0.0,0.0,1.3,60
495,1990,5/31/1990,18:05:00,3,LA,1,0,0,30.03,-90.32,0.0,0.0,0.2,20
496,1990,5/31/1990,19:15:00,3,TX,2,0,0,36.17,-101.3,36.2,-101.18,5.5,600
497,1990,5/31/1990,19:48:00,3,TX,1,0,0,32.77,-101.95,0.0,0.0,2.5,130
498,1990,5/31/1990,20:08:00,3,TX,0,0,0,36.18,-101.05,0.0,0.0,0.7,70
499,1990,5/31/1990,20:14:00,3,TX,0,0,0,36.2,-101.23,0.0,0.0,0.6,50
500,1990,5/31/1990,21:45:00,3,TX,2,0,0,36.08,-100.97,36.05,-100.85,3.0,450
501,1990,5/31/1990,22:15:00,3,TX,0,0,0,36.03,-100.38,0.0,0.0,0.6,77
502,1990,5/31/1990,22:41:00,3,TX,0,0,0,36.0,-100.5,0.0,0.0,0.5,70
503,1990,5/31/1990,22:58:00,3,TX,1,0,0,36.0,-100.25,0.0,0.0,1.1,90
504,1990,5/31/1990,23:23:00,3,TX,0,0,0,35.22,-100.5,0.0,0.0,0.8,80
505,1990,5/31/1990,23:49:00,3,TX,0,0,0,35.33,-100.5,0.0,0.0,0.6,67
506,1990,6/1/1990,14:23:00,3,TX,1,0,0,31.4,-102.5,0.0,0.0,1.3,100
507,1990,6/1/1990,15:18:00,3,TX,0,0,0,31.08,-102.38,0.0,0.0,1.1,70
508,1990,6/1/1990,15:18:00,3,TX,1,0,0,31.38,-102.35,0.0,0.0,1.2,100
509,1990,6/1/1990,16:20:00,3,TX,4,21,2,31.08,-102.35,30.85,-101.95,22.0,1233
513,1990,6/1/1990,17:40:00,3,TX,1,0,0,30.88,-102.23,0.0,0.0,2.1,110
510,1990,6/1/1990,17:55:00,3,SD,0,0,0,45.38,-101.38,0.0,0.0,0.3,20
511,1990,6/1/1990,18:03:00,3,CO,0,0,0,39.97,-105.23,0.0,0.0,0.2,20
512,1990,6/1/1990,18:25:00,3,CO,0,0,0,39.98,-104.88,0.0,0.0,0.1,13
515,1990,6/1/1990,18:30:00,3,NE,2,0,0,40.63,-101.63,40.7,-101.4,15.0,100
516,1990,6/1/1990,19:02:00,3,NE,3,0,0,41.27,-99.83,41.73,-99.22,25.0,50
514,1990,6/1/1990,19:05:00,3,CO,1,0,0,40.17,-104.38,0.0,0.0,0.5,60
518,1990,6/1/1990,20:12:00,3,NE,1,0,0,40.8,-101.72,0.0,0.0,0.5,23
519,1990,6/1/1990,20:15:00,3,SD,0,0,0,45.45,-98.48,0.0,0.0,0.3,20
520,1990,6/1/1990,20:15:00,3,NE,0,0,0,41.82,-99.45,0.0,0.0,0.5,50
522,1990,6/1/1990,20:30:00,3,MN,2,0,0,45.95,-95.33,46.08,-95.35,10.0,20
523,1990,6/1/1990,20:45:00,3,SD,0,0,0,45.4,-98.1,45.45,-98.1,3.0,30
517,1990,6/1/1990,21:05:00,3,CO,1,0,0,40.15,-102.23,0.0,0.0,0.5,40
521,1990,6/1/1990,21:20:00,3,CO,0,0,0,40.08,-102.38,0.0,0.0,0.1,10
524,1990,6/1/1990,21:30:00,3,NE,1,0,0,40.15,-101.23,0.0,0.0,0.5,50
525,1990,6/1/1990,22:45:00,3,IA,1,0,0,42.63,-94.6,42.68,-94.53,3.8,50
526,1990,6/1/1990,23:25:00,3,TX,0,0,0,31.25,-101.45,0.0,0.0,1.6,70
527,1990,6/2/1990,10:35:00,3,IA,0,0,0,40.63,-92.08,0.0,0.0,0.5,27
528,1990,6/2/1990,11:00:00,3,AR,1,0,0,35.15,-94.27,0.0,0.0,2.0,50
529,1990,6/2/1990,11:43:00,3,IA,2,0,0,42.4,-91.68,42.45,-91.5,10.5,67
530,1990,6/2/1990,11:50:00,3,MN,1,0,0,44.37,-92.63,44.42,-92.58,4.0,50
